compound_encoded,TyreLife,tyre_life_norm,LapNumber,lapnumber_norm,StintNumber,LapTimeSeconds,Race,Driver
2,9.0,0.4374997265626709,31.0,0.5849056603773585,2,83.424,Monza,VER
2,10.0,0.4999996875001953,32.0,0.6037735849056604,2,83.49,Monza,VER
2,11.0,0.5624996484377197,33.0,0.6226415094339622,2,83.621,Monza,VER
2,12.0,0.6249996093752441,34.0,0.6415094339622641,2,83.576,Monza,VER
2,13.0,0.6874995703127685,35.0,0.660377358490566,2,83.589,Monza,VER
2,14.0,0.749999531250293,36.0,0.6792452830188679,2,83.559,Monza,VER
2,15.0,0.8124994921878174,37.0,0.6981132075471698,2,83.485,Monza,VER
2,16.0,0.8749994531253418,38.0,0.7169811320754716,2,83.427,Monza,VER
2,17.0,0.9374994140628662,39.0,0.7358490566037735,2,83.501,Monza,VER
2,18.0,0.9999993750003906,40.0,0.7547169811320755,2,84.337,Monza,VER
1,2.0,0.0,43.0,0.8113207547169812,3,81.745,Monza,VER
1,3.0,0.0999999000001,44.0,0.8301886792452831,3,83.045,Monza,VER
1,4.0,0.1999998000002,45.0,0.8490566037735849,3,83.363,Monza,VER
1,5.0,0.2999997000003,46.0,0.8679245283018868,3,82.941,Monza,VER
1,6.0,0.3999996000004,47.0,0.8867924528301887,3,82.52,Monza,VER
1,7.0,0.49999950000050003,48.0,0.9056603773584906,3,82.57,Monza,VER
1,8.0,0.5999994000006,49.0,0.9245283018867925,3,82.584,Monza,VER
1,9.0,0.6999993000007,50.0,0.9433962264150944,3,82.585,Monza,VER
1,10.0,0.7999992000008,51.0,0.9622641509433962,3,82.574,Monza,VER
1,11.0,0.8999991000009,52.0,0.9811320754716981,3,82.92,Monza,VER
1,12.0,0.9999990000010001,53.0,1.0,3,83.711,Monza,VER
1,2.0,0.0,2.0,0.03773584905660377,1,86.055,Monza,RUS
1,3.0,0.12499984375019532,3.0,0.05660377358490566,1,85.733,Monza,RUS
1,4.0,0.24999968750039064,4.0,0.07547169811320754,1,85.762,Monza,RUS
1,5.0,0.37499953125058594,5.0,0.09433962264150944,1,85.494,Monza,RUS
1,6.0,0.4999993750007813,6.0,0.11320754716981132,1,85.101,Monza,RUS
1,7.0,0.6249992187509766,7.0,0.1320754716981132,1,85.046,Monza,RUS
1,8.0,0.7499990625011719,8.0,0.1509433962264151,1,85.216,Monza,RUS
1,9.0,0.8749989062513672,9.0,0.16981132075471697,1,85.115,Monza,RUS
1,10.0,0.9999987500015626,10.0,0.18867924528301888,1,85.468,Monza,RUS
2,2.0,0.0,13.0,0.24528301886792453,2,84.546,Monza,RUS
2,3.0,0.05263155124655198,14.0,0.2641509433962264,2,84.548,Monza,RUS
2,4.0,0.10526310249310396,15.0,0.2830188679245283,2,84.56,Monza,RUS
2,5.0,0.15789465373965592,16.0,0.3018867924528302,2,84.692,Monza,RUS
2,6.0,0.21052620498620792,17.0,0.32075471698113206,2,84.546,Monza,RUS
2,7.0,0.2631577562327599,18.0,0.33962264150943394,2,84.521,Monza,RUS
2,8.0,0.31578930747931183,19.0,0.3584905660377358,2,84.706,Monza,RUS
2,9.0,0.36842085872586383,20.0,0.37735849056603776,2,85.504,Monza,RUS
2,10.0,0.42105240997241583,21.0,0.39622641509433965,2,84.626,Monza,RUS
2,11.0,0.4736839612189678,22.0,0.41509433962264153,2,84.711,Monza,RUS
2,12.0,0.5263155124655198,23.0,0.4339622641509434,2,84.624,Monza,RUS
2,13.0,0.5789470637120717,24.0,0.4528301886792453,2,84.621,Monza,RUS
2,14.0,0.6315786149586237,25.0,0.4716981132075472,2,85.174,Monza,RUS
2,15.0,0.6842101662051757,26.0,0.49056603773584906,2,83.575,Monza,RUS
2,16.0,0.7368417174517277,27.0,0.5094339622641509,2,83.732,Monza,RUS
2,17.0,0.7894732686982796,28.0,0.5283018867924528,2,83.383,Monza,RUS
2,18.0,0.8421048199448317,29.0,0.5471698113207547,2,83.516,Monza,RUS
